n_estimators,primary,subobjective_1,b,mu,alpha
38,0.24541298310071116,0.7111977835059495,0.7,10,0.12260375960996606
39,0.24611203772685025,0.6907349553837646,0.7,10,0.0
40,0.2452083055103959,0.7043845094667113,0.7,10,0.04384509466711317
41,0.24488736241265963,0.7052087855965836,0.7,10,0.09593295063294982
42,0.24542656302975677,0.6921341227456176,0.7,10,0.0
43,0.24448519807446398,0.7060146015363187,0.7,10,0.0601460153631872
44,0.24444205175741254,0.7021336892884503,0.7,10,0.08148290824769089
45,0.24470809150363276,0.6930829980839756,0.7,10,0.0
46,0.24385674577186747,0.7066540409471055,0.7,10,0.06654040947105533
47,0.24406122265521274,0.7009198910927417,0.7,10,0.07573932039847242
48,0.24433947624653643,0.6936085851897988,0.7,10,0.0
49,0.24347672732836875,0.7072323147224583,0.7,10,0.07232314722458333
50,0.24370804985830977,0.700101456864234,0.7,10,0.0733377158669235
51,0.24383668547244405,0.693456864829662,0.7,10,0.0
52,0.2429793159778744,0.7070464898590846,0.7,10,0.07046489859084626
53,0.2431328028111387,0.7004335877151335,0.7,10,0.07480077574218202
54,0.2432263448361528,0.6934610672892894,0.7,10,0.0
55,0.24230943099111682,0.7072403918486341,0.7,10,0.0724039184863412
56,0.24249880699422768,0.7002031676402636,0.7,10,0.07443559488897744
57,0.24274946904049866,0.693481691919034,0.7,10,0.0
58,0.24193064300426387,0.7071627939806366,0.7,10,0.07162793980636684
59,0.24219449786305844,0.7002417923615635,0.7,10,0.07404586342200203
60,0.24227665718107216,0.6936633085131073,0.7,10,0.0
61,0.2413733902632214,0.7076345538529417,0.7,10,0.07634553852941761
62,0.24169337864442075,0.6995370300978534,0.7,10,0.0
63,0.24088572522311205,0.7129809084275693,0.7,10,0.12980908427569382
64,0.24170498859168546,0.6909855692203827,0.7,10,0.0
65,0.24085083480308833,0.704860127416995,0.7,10,0.048601274169950415
66,0.24066786867429574,0.7052710002931131,0.7,10,0.10131127710108156
67,0.24119919936647333,0.6913708354763384,0.7,10,0.0
68,0.2403596194770625,0.7052533255170929,0.7,10,0.052533255170928994
69,0.2402105634195578,0.7050215887571477,0.7,10,0.10274914274240654
70,0.2408548367087877,0.6908752590971824,0.7,10,0.0
71,0.24005053137386076,0.7048416035566675,0.7,10,0.048416035566675175
72,0.23985297662635907,0.7051750432855852,0.7,10,0.10016646842252785
73,0.24041512441395585,0.6915634164813872,0.7,10,0.0
74,0.23943868207060248,0.7057049722992377,0.7,10,0.057049722992377205
75,0.23924949469905968,0.7056154679706308,0.7,10,0.11320440269868559
76,0.23987607833074076,0.6887343634690144,0.7,10,0.0
77,0.23900662562257743,0.7027902837234901,0.7,10,0.027902837234901057
78,0.23850312031305096,0.708255196276342,0.7,10,0.11045479999832186
79,0.2390341034768036,0.6918016309112875,0.7,10,0.0
80,0.23819543542182445,0.705721861749532,0.7,10,0.05721861749532042
81,0.23815368724285502,0.7054299241243595,0.7,10,0.1115178587389154
82,0.2387861214823168,0.6892653753405391,0.7,10,0.0
83,0.23791579757771278,0.7033590217531721,0.7,10,0.03359021753172153
84,0.237594844639948,0.7074258428026526,0.7,10,0.10784864555824836
85,0.238210812074264,0.6918845900811367,0.7,10,0.0
86,0.2373486045051141,0.7058745582898936,0.7,10,0.05874558289893694
87,0.23729028629587165,0.7028708951446474,0.7,10,0.0874545343454114
88,0.23772741285174356,0.6928959789085446,0.7,10,0.0
89,0.23689013595098235,0.706852422217447,0.7,10,0.06852422217447085
90,0.23704081091527648,0.7013458517052407,0.7,10,0.08198273922687793
91,0.23738466476781947,0.6930565371668771,0.7,10,0.0
92,0.23653193021365018,0.7072069118773593,0.7,10,0.07206911877359334
93,0.2367766080236961,0.7007042254722959,0.7,10,0.07911137349655317
94,0.2370820306548237,0.6931955063850942,0.7,10,0.0
95,0.23625843250974257,0.7072731411220289,0.7,10,0.07273141122028925
96,0.23648375302595223,0.7004846282736115,0.7,10,0.07757769395640435
97,0.23667701210126768,0.6934635722684978,0.7,10,0.0
98,0.23587165577833985,0.7074674251916524,0.7,10,0.07467425191652444
99,0.2360531330857144,0.7003969232566865,0.7,10,0.07864348448338943
0,0.27376841173265143,0.6980756098609439,0.7,5,0.0
1,0.2703082444889829,0.7055716414210291,0.7,5,0.02785820710514586
2,0.2674711470886146,0.7079345421008936,0.7,5,0.06753091760961394
3,0.26544271887724885,0.7044101220704547,0.7,5,0.08958152796188779
4,0.2642933621776198,0.6911687165618362,0.7,5,0.0
5,0.26191054858157464,0.6994053932883179,0.7,5,0.0
6,0.2598958802574151,0.712887044685654,0.7,5,0.06443522342827024
7,0.25880299908382365,0.7096279738776236,0.7,5,0.11257509281638822
8,0.2586503281046338,0.6900623358436387,0.7,5,0.0
9,0.25712873933749864,0.7031325212975833,0.7,5,0.01566260648791673
10,0.2558090697495852,0.710093032824721,0.7,5,0.06612777061152209
11,0.2551662548952515,0.7069643376841508,0.7,5,0.10094945903227626
12,0.2553212008446442,0.6913781325352638,0.7,5,0.0
13,0.2540281527171063,0.7046401126793493,0.7,5,0.02320056339674692
14,0.2529795449977553,0.7112210323481247,0.7,5,0.07930572513737078
15,0.2529706538487229,0.700920393057185,0.7,5,0.08390769042329604
16,0.2530450195451903,0.6907798186269538,0.7,5,0.0
17,0.25182215951407405,0.7042948100184407,0.7,5,0.021474050092203933
18,0.2509580819221725,0.709811149670498,0.7,5,0.07052979844469398
19,0.25090950185916516,0.7025037700282751,0.7,5,0.08304864858606986
20,0.2510036672778851,0.6928870111357969,0.7,5,0.0
21,0.24991237052526977,0.706439904243888,0.7,5,0.032199521219440363
22,0.24954376308401102,0.7076583414779957,0.7,5,0.07049122860941892
23,0.24956172233810672,0.7007425924419443,0.7,5,0.07420419081914043
24,0.24971637680959324,0.6936129314006794,0.7,5,0.0
25,0.24873562371976363,0.7072970833271708,0.7,5,0.03648541663585414
26,0.2484129823451401,0.7086380556454966,0.7,5,0.07967569486333759
27,0.24859201229510236,0.6992574843992009,0.7,5,0.0
28,0.2476609223374036,0.7124529390405286,0.7,5,0.06226469520264344
29,0.24759844937304176,0.7072021156550263,0.7,5,0.09827527347777532
30,0.24802555251960967,0.6934931481106383,0.7,5,0.0
31,0.2470712742711614,0.7070891120359146,0.7,5,0.03544556017957334
32,0.24656808054633933,0.7088230408764075,0.7,5,0.07956076456161087
33,0.24670337226361716,0.6995887159941604,0.7,5,0.0
34,0.24584067756899472,0.7128641710816218,0.7,5,0.06432085540810928
35,0.24595107445827424,0.7070354245032979,0.7,5,0.09949797792459913
36,0.24636947755642302,0.69317029457914,0.7,5,0.0
37,0.2454046510698378,0.7069778571344445,0.7,5,0.034889285672222714
38,0.24500880993746274,0.7080783134718517,0.7,5,0.07528085303148135
39,0.24507225146150147,0.7001422644955904,0.7,5,0.07599217550943338
40,0.24526449399024028,0.6931532540425716,0.7,5,0.0
41,0.24436868107741871,0.7068913104193872,0.7,5,0.03445655209693643
42,0.24393578238220082,0.7089789096928005,0.7,5,0.0793511005609393
43,0.2441614753414217,0.6998637997010547,0.7,5,0.0
44,0.24332820784256073,0.7132128830311526,0.7,5,0.06606441515576322
45,0.24348904868162236,0.7071457977193285,0.7,5,0.10179340375240598
46,0.24406221340009995,0.6928888741518614,0.7,5,0.0
47,0.2432509154627329,0.7067163597687167,0.7,5,0.03358179884358381
48,0.24282023593525204,0.7079769623920429,0.7,5,0.07346661080379846
49,0.24302218909709802,0.700781740367715,0.7,5,0.07737531264237374
50,0.24332146619845016,0.6933566358059023,0.7,5,0.0
51,0.24246696712579646,0.7071861747268825,0.7,5,0.03593087363441272
52,0.2419436155780176,0.7089547963012003,0.7,5,0.08070485514041437
53,0.24219489022890267,0.6998702919964236,0.7,5,0.0
54,0.24130927864845592,0.7134139265047854,0.7,5,0.06706963252392728
55,0.2414241238524601,0.7073087833062944,0.7,5,0.10361354905539966
56,0.2420866366227043,0.692754085305557,0.7,5,0.0
57,0.2412349061980195,0.7066372729758814,0.7,5,0.03318636487940729
58,0.24102711699274448,0.7075588916311971,0.7,5,0.0709808230353931
59,0.2412308348095299,0.70110075073126,0.7,5,0.07648457669169328
60,0.24150265401354812,0.6940468534609799,0.7,5,0.0
61,0.24062006554520832,0.7081401843838141,0.7,5,0.04070092191907071
62,0.24043431610883345,0.7082265475934235,0.7,5,0.08183365988618851
63,0.2407556847801445,0.6989908404261743,0.7,5,0.0
64,0.23996208526814267,0.7126103639536476,0.7,5,0.06305181976823837
65,0.24007279723284117,0.7078066345601631,0.7,5,0.10208499256905423
66,0.24062125512810043,0.6934341978399728,0.7,5,0.0
67,0.23969619989188407,0.7075455577220423,0.7,5,0.037727788610211754
68,0.23940594088285205,0.708813672767172,0.7,5,0.08179615244607197
69,0.23970412064768415,0.6996503802144036,0.7,5,0.0
70,0.2388966212937997,0.7133646520126262,0.7,5,0.06682326006313133
71,0.23904535539767677,0.7075343220223297,0.7,5,0.10449487017477999
72,0.23960244698056968,0.6930122661647788,0.7,5,0.0
73,0.238760421709531,0.7071351868537388,0.7,5,0.03567593426869409
74,0.2383860789162923,0.7082795838145952,0.7,5,0.07707385334167038
75,0.23859470043187103,0.7004483755818387,0.7,5,0.07931573125086411
76,0.23874705109080804,0.6929477130133829,0.7,5,0.0
77,0.2378875151905024,0.7070904095520218,0.7,5,0.03545204776010946
78,0.23752728886098456,0.7088522056156789,0.7,5,0.07971307583850396
79,0.2377913953032667,0.7002658773290474,0.7,5,0.08104246248374136
80,0.23805354344432672,0.6925165037359591,0.7,5,0.0
81,0.23720791501201657,0.7066264104927842,0.7,5,0.03313205246392115
82,0.2368261009982118,0.7108022559214359,0.7,5,0.0871433320711007
83,0.2372773374145625,0.7001735943733788,0.7,5,0.08801130393799483
84,0.23762373232065073,0.6907813904042859,0.7,5,0.0
85,0.23677168383491795,0.7050432977687,0.7,5,0.02521648884350025
86,0.2363906600130948,0.7116416651933685,0.7,5,0.0834248148103428
87,0.23670824585285166,0.7020088308341575,0.7,5,0.09346896898113077
88,0.2371591470600874,0.6911357106721492,0.7,5,0.0
89,0.23626975115944016,0.7054133102896755,0.7,5,0.02706655144837755
90,0.2358629167648977,0.7113331450847756,0.7,5,0.08373227687225593
91,0.2362408909011567,0.7015976646435876,0.7,5,0.09172060009019434
92,0.2366438058744651,0.6911710711264059,0.7,5,0.0
93,0.23570564473941613,0.7055709512024332,0.7,5,0.027854756012166138
94,0.23527358195152326,0.7114440615231694,0.7,5,0.08507506362801343
95,0.23568738255966215,0.7015236483814076,0.7,5,0.0926933055350515
96,0.2361315167988744,0.691015817567084,0.7,5,0.0
97,0.2352741681814074,0.7053361170254897,0.7,5,0.026680585127448753
98,0.23494888787135415,0.7112910625073438,0.7,5,0.08313589766416773
99,0.23522884503373473,0.7018569182555262,0.7,5,0.092420488941799
0,0.27376841173265143,0.6980756098609439,0.65,1000,48.075609860943835
1,0.3064284175692382,0.4240858314399818,0.65,1000,0.0
2,0.29850534094104175,0.44620935985728066,0.65,1000,0.0
3,0.2918307042157483,0.46775780924541355,0.65,1000,0.0
4,0.2860847345961994,0.48877450894892804,0.65,1000,0.0
5,0.2811590462318386,0.5092246085128321,0.65,1000,0.0
6,0.27689138527561735,0.529139888411953,0.65,1000,0.0
7,0.27316848072398375,0.5485764377865561,0.65,1000,0.0
8,0.2700522959788239,0.567080418433517,0.65,1000,0.0
9,0.26722777763043626,0.5853599668934842,0.65,1000,0.0
10,0.2648074737748664,0.6025758309517231,0.65,1000,0.0
11,0.26256656267434797,0.6198344323049118,0.65,1000,0.0
12,0.260748277189164,0.6357142019752984,0.65,1000,0.0
13,0.25901910671070477,0.6511450727531318,0.65,1000,1.145072753131804
14,0.269446793975941,0.534778534251259,0.65,1000,0.0
15,0.26660613051580573,0.5537334518478633,0.65,1000,0.0
16,0.26405768670225693,0.5721060642714961,0.65,1000,0.0
17,0.2618972603523403,0.5898026788422819,0.65,1000,0.0
18,0.2598685911406667,0.6068749193442479,0.65,1000,0.0
19,0.25805096017157986,0.624119106252951,0.65,1000,0.0
20,0.2565145295404613,0.639879271773973,0.65,1000,0.0
21,0.25504849098453136,0.655964748511758,0.65,1000,5.964748511757989
22,0.2796977619958161,0.4567910370571191,0.65,1000,0.0
23,0.2751701327430909,0.4778924309053305,0.65,1000,0.0
24,0.27119817896807485,0.49850418772701427,0.65,1000,0.0
25,0.26776099987178376,0.5186384002360078,0.65,1000,0.0
26,0.2646491627219191,0.5383206665938294,0.65,1000,0.0
27,0.2619434999186171,0.5575315857114088,0.65,1000,0.0
28,0.25963862838938623,0.5761546774247418,0.65,1000,0.0
29,0.2575286519523312,0.5942785959834768,0.65,1000,0.0
30,0.2557862881743609,0.6112018197244038,0.65,1000,0.0
31,0.25419174381579024,0.6284298005512658,0.65,1000,0.0
32,0.2527938925018578,0.6441456597818517,0.65,1000,0.0
33,0.251525652199101,0.660207258336401,0.65,1000,10.207258336401015
34,0.27951092167675745,0.44457103894672795,0.65,1000,0.0
35,0.27468985753243597,0.4659308316142207,0.65,1000,0.0
36,0.27047515738518857,0.48683242057699916,0.65,1000,0.0
37,0.2667331419967032,0.5072802792138125,0.65,1000,0.0
38,0.26346167075978455,0.5272651756360132,0.65,1000,0.0
39,0.2606293210561956,0.5466113577020167,0.65,1000,0.0
40,0.2581870970612859,0.5656435893287579,0.65,1000,0.0
41,0.2559496728707384,0.5841375617199847,0.65,1000,0.0
42,0.2540935674709066,0.6020095473358396,0.65,1000,0.0
43,0.2523904777465582,0.6194436067893997,0.65,1000,0.0
44,0.25108243134826225,0.6355084120297829,0.65,1000,0.0
45,0.2497622345960467,0.6521383665725103,0.65,1000,2.1383665725103196
46,0.2668157340512897,0.4970641006487135,0.65,1000,0.0
47,0.2634098365526028,0.5174202027491336,0.65,1000,0.0
48,0.2604561793145323,0.5372650925161614,0.65,1000,0.0
49,0.25780850583459325,0.5565881761581017,0.65,1000,0.0
50,0.2553812116516177,0.5755249361106453,0.65,1000,0.0
51,0.25343628604605317,0.593768466825739,0.65,1000,0.0
52,0.2518538509792639,0.610810883317665,0.65,1000,0.0
53,0.25026503178867143,0.6281729931899424,0.65,1000,0.0
54,0.24899505956270374,0.643928977558532,0.65,1000,0.0
55,0.24764970528027205,0.6602719588408196,0.65,1000,10.27195884081955
56,0.2759056588508879,0.4442860006080316,0.65,1000,0.0
57,0.2711791152259488,0.4657051669731536,0.65,1000,0.0
58,0.2670365037806801,0.48666137045256197,0.65,1000,0.0
59,0.2633497016771214,0.5071655929282863,0.65,1000,0.0
60,0.2602011139251019,0.5271961481809738,0.65,1000,0.0
61,0.25741702872610367,0.5467798252506335,0.65,1000,0.0
62,0.2550480410631601,0.5656995421538914,0.65,1000,0.0
63,0.25298521708668603,0.5842244904991648,0.65,1000,0.0
64,0.25118812646154354,0.6021725902450221,0.65,1000,0.0
65,0.2494731362328735,0.6198845969140578,0.65,1000,0.0
66,0.24800512128562432,0.6368655975898906,0.65,1000,0.0
67,0.24686613055568177,0.6523371140888458,0.65,1000,2.3371140888457376
68,0.26456010246009354,0.4935805501564915,0.65,1000,0.0
69,0.2611507535493212,0.5139267481974024,0.65,1000,0.0
70,0.2580843857561269,0.5338115439126404,0.65,1000,0.0
71,0.2554949686528124,0.5532980927204878,0.65,1000,0.0
72,0.2531935473198942,0.5721697226349634,0.65,1000,0.0
73,0.25118409772042194,0.5906983327429582,0.65,1000,0.0
74,0.24945703493040303,0.6086168076786228,0.65,1000,0.0
75,0.24790176060897884,0.6262162735582373,0.65,1000,0.0
76,0.24666312845598162,0.6421737342145788,0.65,1000,0.0
77,0.2452708432427063,0.6587733314559325,0.65,1000,8.77333145593251
78,0.2729375347682152,0.446993165650199,0.65,1000,0.0
79,0.2683026962547104,0.4684267808770493,0.65,1000,0.0
80,0.2642880068139849,0.4893918344599351,0.65,1000,0.0
81,0.2606782814290256,0.5099088125839594,0.65,1000,0.0
82,0.25756514233432015,0.5299545514341617,0.65,1000,0.0
83,0.25490544287381933,0.549530226267852,0.65,1000,0.0
84,0.25249352108175893,0.5686521045608848,0.65,1000,0.0
85,0.25045665238268716,0.5871000028619879,0.65,1000,0.0
86,0.2486619930359206,0.6051140702489153,0.65,1000,0.0
87,0.24711900831309788,0.6226408037569993,0.65,1000,0.0
88,0.2456585625350773,0.6399139122742968,0.65,1000,0.0
89,0.24441800180365375,0.6553792215270129,0.65,1000,5.379221527012867
90,0.268906038185242,0.4603486704721737,0.65,1000,0.0
91,0.2646720832825769,0.4815403306172871,0.65,1000,0.0
92,0.2609031356503284,0.5022769265521744,0.65,1000,0.0
93,0.2575892799850924,0.5225511164356151,0.65,1000,0.0
94,0.2547293643721185,0.5423515761840471,0.65,1000,0.0
95,0.25227287107450275,0.5616925026229324,0.65,1000,0.0
96,0.25017076746262207,0.5803294995489662,0.65,1000,0.0
97,0.24817221258606995,0.5987332090089815,0.65,1000,0.0
98,0.2463919189377335,0.6164292854843476,0.65,1000,0.0
99,0.24486376521774358,0.6338331007863567,0.65,1000,0.0
0,0.27376841173265143,0.6980756098609439,0.65,1000,48.075609860943835
1,0.3064284175692382,0.4240858314399818,0.65,1000,0.0
2,0.29850534094104175,0.44620935985728066,0.65,1000,0.0
3,0.2918307042157483,0.46775780924541355,0.65,1000,0.0
4,0.2860847345961994,0.48877450894892804,0.65,1000,0.0
5,0.2811590462318386,0.5092246085128321,0.65,1000,0.0
6,0.27689138527561735,0.529139888411953,0.65,1000,0.0
7,0.27316848072398375,0.5485764377865561,0.65,1000,0.0
8,0.2700522959788239,0.567080418433517,0.65,1000,0.0
9,0.26722777763043626,0.5853599668934842,0.65,1000,0.0
10,0.2648074737748664,0.6025758309517231,0.65,1000,0.0
11,0.26256656267434797,0.6198344323049118,0.65,1000,0.0
12,0.260748277189164,0.6357142019752984,0.65,1000,0.0
13,0.25901910671070477,0.6511450727531318,0.65,1000,1.145072753131804
14,0.269446793975941,0.534778534251259,0.65,1000,0.0
15,0.26660613051580573,0.5537334518478633,0.65,1000,0.0
16,0.26405768670225693,0.5721060642714961,0.65,1000,0.0
17,0.2618972603523403,0.5898026788422819,0.65,1000,0.0
18,0.2598685911406667,0.6068749193442479,0.65,1000,0.0
19,0.25805096017157986,0.624119106252951,0.65,1000,0.0
20,0.2565145295404613,0.639879271773973,0.65,1000,0.0
21,0.25504849098453136,0.655964748511758,0.65,1000,5.964748511757989
22,0.2796977619958161,0.4567910370571191,0.65,1000,0.0
23,0.2751701327430909,0.4778924309053305,0.65,1000,0.0
24,0.27119817896807485,0.49850418772701427,0.65,1000,0.0
25,0.26776099987178376,0.5186384002360078,0.65,1000,0.0
26,0.2646491627219191,0.5383206665938294,0.65,1000,0.0
27,0.2619434999186171,0.5575315857114088,0.65,1000,0.0
28,0.25963862838938623,0.5761546774247418,0.65,1000,0.0
29,0.2575286519523312,0.5942785959834768,0.65,1000,0.0
30,0.2557862881743609,0.6112018197244038,0.65,1000,0.0
31,0.25419174381579024,0.6284298005512658,0.65,1000,0.0
32,0.2527938925018578,0.6441456597818517,0.65,1000,0.0
33,0.251525652199101,0.660207258336401,0.65,1000,10.207258336401015
34,0.27951092167675745,0.44457103894672795,0.65,1000,0.0
35,0.27468985753243597,0.4659308316142207,0.65,1000,0.0
36,0.27047515738518857,0.48683242057699916,0.65,1000,0.0
37,0.2667331419967032,0.5072802792138125,0.65,1000,0.0
38,0.26346167075978455,0.5272651756360132,0.65,1000,0.0
39,0.2606293210561956,0.5466113577020167,0.65,1000,0.0
40,0.2581870970612859,0.5656435893287579,0.65,1000,0.0
41,0.2559496728707384,0.5841375617199847,0.65,1000,0.0
42,0.2540935674709066,0.6020095473358396,0.65,1000,0.0
43,0.2523904777465582,0.6194436067893997,0.65,1000,0.0
44,0.25108243134826225,0.6355084120297829,0.65,1000,0.0
45,0.2497622345960467,0.6521383665725103,0.65,1000,2.1383665725103196
46,0.2668157340512897,0.4970641006487135,0.65,1000,0.0
47,0.2634098365526028,0.5174202027491336,0.65,1000,0.0
48,0.2604561793145323,0.5372650925161614,0.65,1000,0.0
49,0.25780850583459325,0.5565881761581017,0.65,1000,0.0
50,0.2553812116516177,0.5755249361106453,0.65,1000,0.0
51,0.25343628604605317,0.593768466825739,0.65,1000,0.0
52,0.2518538509792639,0.610810883317665,0.65,1000,0.0
53,0.25026503178867143,0.6281729931899424,0.65,1000,0.0
54,0.24899505956270374,0.643928977558532,0.65,1000,0.0
55,0.24764970528027205,0.6602719588408196,0.65,1000,10.27195884081955
56,0.2759056588508879,0.4442860006080316,0.65,1000,0.0
57,0.2711791152259488,0.4657051669731536,0.65,1000,0.0
58,0.2670365037806801,0.48666137045256197,0.65,1000,0.0
59,0.2633497016771214,0.5071655929282863,0.65,1000,0.0
60,0.2602011139251019,0.5271961481809738,0.65,1000,0.0
61,0.25741702872610367,0.5467798252506335,0.65,1000,0.0
62,0.2550480410631601,0.5656995421538914,0.65,1000,0.0
63,0.25298521708668603,0.5842244904991648,0.65,1000,0.0
64,0.25118812646154354,0.6021725902450221,0.65,1000,0.0
65,0.2494731362328735,0.6198845969140578,0.65,1000,0.0
66,0.24800512128562432,0.6368655975898906,0.65,1000,0.0
67,0.24686613055568177,0.6523371140888458,0.65,1000,2.3371140888457376
68,0.26456010246009354,0.4935805501564915,0.65,1000,0.0
69,0.2611507535493212,0.5139267481974024,0.65,1000,0.0
70,0.2580843857561269,0.5338115439126404,0.65,1000,0.0
71,0.2554949686528124,0.5532980927204878,0.65,1000,0.0
72,0.2531935473198942,0.5721697226349634,0.65,1000,0.0
73,0.25118409772042194,0.5906983327429582,0.65,1000,0.0
74,0.24945703493040303,0.6086168076786228,0.65,1000,0.0
75,0.24790176060897884,0.6262162735582373,0.65,1000,0.0
76,0.24666312845598162,0.6421737342145788,0.65,1000,0.0
77,0.2452708432427063,0.6587733314559325,0.65,1000,8.77333145593251
78,0.2729375347682152,0.446993165650199,0.65,1000,0.0
79,0.2683026962547104,0.4684267808770493,0.65,1000,0.0
80,0.2642880068139849,0.4893918344599351,0.65,1000,0.0
81,0.2606782814290256,0.5099088125839594,0.65,1000,0.0
82,0.25756514233432015,0.5299545514341617,0.65,1000,0.0
83,0.25490544287381933,0.549530226267852,0.65,1000,0.0
84,0.25249352108175893,0.5686521045608848,0.65,1000,0.0
85,0.25045665238268716,0.5871000028619879,0.65,1000,0.0
86,0.2486619930359206,0.6051140702489153,0.65,1000,0.0
87,0.24711900831309788,0.6226408037569993,0.65,1000,0.0
88,0.2456585625350773,0.6399139122742968,0.65,1000,0.0
89,0.24441800180365375,0.6553792215270129,0.65,1000,5.379221527012867
90,0.268906038185242,0.4603486704721737,0.65,1000,0.0
91,0.2646720832825769,0.4815403306172871,0.65,1000,0.0
92,0.2609031356503284,0.5022769265521744,0.65,1000,0.0
93,0.2575892799850924,0.5225511164356151,0.65,1000,0.0
94,0.2547293643721185,0.5423515761840471,0.65,1000,0.0
95,0.25227287107450275,0.5616925026229324,0.65,1000,0.0
96,0.25017076746262207,0.5803294995489662,0.65,1000,0.0
97,0.24817221258606995,0.5987332090089815,0.65,1000,0.0
98,0.2463919189377335,0.6164292854843476,0.65,1000,0.0
99,0.24486376521774358,0.6338331007863567,0.65,1000,0.0
0,0.27376841173265143,0.6980756098609439,0.65,100,4.8075609860943835
1,0.29664752465148403,0.46552454931023246,0.65,100,0.0
2,0.2900523526038325,0.48686529556780056,0.65,100,0.0
3,0.2845603325842691,0.5074095273010412,0.65,100,0.0
4,0.27975513416529335,0.5275562047023327,0.65,100,0.0
5,0.2756694502887548,0.5471793043705816,0.65,100,0.0
6,0.2720660944920152,0.5660917796818445,0.65,100,0.0
7,0.26892167303506065,0.5841498527788623,0.65,100,0.0
8,0.26630176068576056,0.6014718523227032,0.65,100,0.0
9,0.26393587130425683,0.6187527915219074,0.65,100,0.0
10,0.2618218847819319,0.6348320573787927,0.65,100,0.0
11,0.25991256635116,0.6511141552404449,0.65,100,0.11141552404448918
12,0.2599739819970118,0.6405743030147995,0.65,100,0.0
13,0.258360784466694,0.6556631980605803,0.65,100,0.5663198060580243
14,0.264051246067663,0.5790276332744132,0.65,100,0.0
15,0.2618500836014043,0.5966614653164293,0.65,100,0.0
16,0.2598319610728898,0.6137517594481964,0.65,100,0.0
17,0.25800741774070335,0.6301029285842736,0.65,100,0.0
18,0.25656426805058546,0.645681958410287,0.65,100,0.0
19,0.2550234666633406,0.6618210464180454,0.65,100,1.1821046418045378
20,0.2658823341635088,0.5392382054770346,0.65,100,0.0
21,0.26315198792194505,0.558275836386101,0.65,100,0.0
22,0.26080727543863946,0.5766790230461901,0.65,100,0.0
23,0.258729236740488,0.5945393463320693,0.65,100,0.0
24,0.25680784199355317,0.6117333748762848,0.65,100,0.0
25,0.255218480244188,0.6281912029691419,0.65,100,0.0
26,0.25372331766062833,0.644236713962887,0.65,100,0.0
27,0.25242603977157035,0.6595991058074605,0.65,100,0.9599105807460484
28,0.26175137643584345,0.5514776849898932,0.65,100,0.0
29,0.25927281186378087,0.5702009360331285,0.65,100,0.0
30,0.25717842916419303,0.5882610668968113,0.65,100,0.0
31,0.25523930957496593,0.6057687666928362,0.65,100,0.0
32,0.2536183448627418,0.6226293989121902,0.65,100,0.0
33,0.2521643133506196,0.6387577755210458,0.65,100,0.0
34,0.2507941359944871,0.6554771231252902,0.65,100,0.547712312529014
35,0.25648959728755916,0.5827338160384018,0.65,100,0.0
36,0.2545005184712834,0.6004878576862264,0.65,100,0.0
37,0.2527790616485081,0.6176067065774979,0.65,100,0.0
38,0.2511779609416619,0.6341172710619571,0.65,100,0.0
39,0.24991626834238467,0.6499499661949645,0.65,100,0.0
40,0.24880082051271957,0.6653735350866198,0.65,100,1.537353508661976
41,0.26312529634835496,0.5196963523359582,0.65,100,0.0
42,0.26012556907599155,0.5395682160441805,0.65,100,0.0
43,0.25753336967750695,0.5589232861836197,0.65,100,0.0
44,0.2552919110741756,0.5777892556981037,0.65,100,0.0
45,0.2533308462714495,0.596156224266481,0.65,100,0.0
46,0.2515217278898057,0.6140231549626998,0.65,100,0.0
47,0.2498717757758902,0.6316094253804081,0.65,100,0.0
48,0.24851379482210229,0.6475418325502745,0.65,100,0.0
49,0.24720999878572897,0.6640566827975779,0.65,100,1.405668279757788
50,0.2607899734083055,0.5249624162875658,0.65,100,0.0
51,0.2579557706490344,0.5447652357553296,0.65,100,0.0
52,0.25540393112998977,0.5639903692915516,0.65,100,0.0
53,0.2531301137027968,0.5828852864019451,0.65,100,0.0
54,0.25128807721324276,0.6011504435730612,0.65,100,0.0
55,0.24962141190636805,0.6189868862108315,0.65,100,0.0
56,0.248045569873279,0.6364574274198972,0.65,100,0.0
57,0.2468821879465941,0.6521234858431157,0.65,100,0.21234858431157244
58,0.2487141295822338,0.6239845291674618,0.65,100,0.0
59,0.24725612437005892,0.640246281314665,0.65,100,0.0
60,0.24595887153475743,0.6569977730990081,0.65,100,0.6997773099008064
61,0.25323125354664,0.5703395076026483,0.65,100,0.0
62,0.25116814872301346,0.5887106867346324,0.65,100,0.0
63,0.24945567376062366,0.6064134155110428,0.65,100,0.0
64,0.24788963983174786,0.6234773715019908,0.65,100,0.0
65,0.24651776253914712,0.6398754016129116,0.65,100,0.0
66,0.24529973041604952,0.6557758166098261,0.65,100,0.5775816609826068
67,0.2514331699450028,0.5806594946024813,0.65,100,0.0
68,0.24947604380624713,0.5987637858218348,0.65,100,0.0
69,0.2477467797259071,0.6161805779022431,0.65,100,0.0
70,0.24627457275155357,0.63292540269091,0.65,100,0.0
71,0.24491398458987163,0.6491572722878477,0.65,100,0.0
72,0.24369471989896788,0.6647430386733897,0.65,100,1.4743038673389663
73,0.2580209582493651,0.5213349630700357,0.65,100,0.0
74,0.25509620809979155,0.5414682148317778,0.65,100,0.0
75,0.2524412157082655,0.5610908002754847,0.65,100,0.0
